"","Month","Birch_Albedo","Pine_Albedo","Spruce_Albedo","SWE_mm","Temp_K","LocalityCode","LocalityName","Region","Treatment","Year","Years_Since_Exclosure","Exclosure_Year","Clearcut_Year","Composite_Albedo"
"3935",11,0.212279018092487,0.189000898056033,0.197914910500899,2.09666666666667,273.306666666667,"3NOB","notodden3","telemark","open",2018,9,2009,2002,0.195401311808084
"3936",12,0.295680927952402,0.27755187968029,0.277497094420152,24.3645161290323,269.295161290323,"3NOB","notodden3","telemark","open",2018,9,2009,2002,0.281729184828454
"3937",1,0.501662383069582,0.464446221428492,0.446786624940646,172.548387096774,261.804838709677,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.473779217922083
"3938",2,0.51179178173073,0.474195749051476,0.454446318891335,203.946428571429,264.010714285714,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.48308540952397
"3939",3,0.508683852299103,0.470081716101638,0.451997116371242,202.777419354839,271.966129032258,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.479827907022859
"3940",4,0.364194947453169,0.325097555487316,0.320146474946192,69.9133333333333,275.75,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.338738555321558
"3941",5,0.161294441720183,0.145640741307521,0.152137111499487,0,280.588709677419,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.153493704853715
"3942",6,0.161294439176274,0.145640663493278,0.152137108017395,0,286.036666666667,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.153493676955079
"3943",7,0.161294439176269,0.145640663491573,0.152137108017386,0,287.959677419355,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.153493676954506
"3944",8,0.161294439176272,0.14564066349271,0.152137108017391,0,286.237096774194,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.153493676954888
"3945",9,0.16129443971725,0.145640685561376,0.152137108786926,0,281.23,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.153493684736226
"3946",10,0.162347877988801,0.148028854516314,0.153797684801685,0.638709677419355,275.617741935484,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.155163277214426
"3947",11,0.271291430015033,0.2602211620328,0.253148778668573,15.1266666666667,267.78,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.262484182615543
"3948",12,0.344986757560149,0.3424708282348,0.326180260562609,35.5516129032258,259.827419354839,"3NOUB","notodden3","telemark","exclosure",2010,1,2009,2002,0.33884371786265
"3949",1,0.46347430942995,0.418645116682258,0.402829756730267,83.3354838709677,267.043548387097,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.435814241453136
"3950",2,0.483373085782486,0.443933423768204,0.428346121933906,124.617857142857,265.825,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.458628619774672
"3951",3,0.49019004361622,0.451446667591431,0.436372744928819,147.358064516129,271.875806451613,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.465940760991815
"3952",4,0.194424465866917,0.192408056912715,0.192843570408984,20.31,280.183333333333,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.193461190951529
"3953",5,0.161223106414751,0.14564070889357,0.152052387193622,0,280.862903225806,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.15452510241577
"3954",6,0.16122310510243,0.145640663492876,0.152052385367526,0,286.17,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.154525088380948
"3955",7,0.161223105102426,0.145640663491617,0.152052385367519,0,287.582258064516,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.154525088380585
"3956",8,0.161223105102431,0.145640663493391,0.152052385367529,0,286.004838709677,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.154525088381097
"3957",9,0.161223105108848,0.145640664089131,0.152052385377718,0,283.066666666667,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.154525088556815
"3958",10,0.1612242101314,0.145651584148102,0.15205368597376,0,278.072580645161,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.154529045771035
"3959",11,0.163202595992076,0.150306276508945,0.15400679294185,0.03,274.966666666667,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.157265899882555
"3960",12,0.349531546131415,0.346143040550582,0.330202411956013,36.4709677419355,270.066129032258,"3NOUB","notodden3","telemark","exclosure",2011,2,2009,2002,0.343829736167405
"3961",1,0.456104615116839,0.410151750990719,0.39403475315344,73.4935483870968,267.398387096774,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.427276167739381
"3962",2,0.47412897765645,0.431278833495866,0.416122286329945,103.920689655172,268.487931034483,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.447216464116456
"3963",3,0.184383912107732,0.178757935377911,0.182857957053722,16.2161290322581,277.13064516129,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.182306756024871
"3964",4,0.163711971636255,0.150825174877825,0.154816322332136,0.623333333333333,274.966666666667,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.157662682571835
"3965",5,0.161137454059865,0.145188599030684,0.151714450731993,0,282.46935483871,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.154030127820406
"3966",6,0.161137454034182,0.145188597278293,0.151714450692808,0,283.676666666667,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.154030127265974
"3967",7,0.16113745403271,0.145188597098557,0.151714450690384,0,286.672580645161,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.154030127210021
"3968",8,0.161137454032712,0.145188597099081,0.151714450690387,0,286.308064516129,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.154030127210181
"3969",9,0.161137454263252,0.145188608120266,0.151714451025354,0,281.583333333333,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.154030130749803
"3970",10,0.163248830473375,0.149522158715424,0.155100101976952,1.39354838709677,275.398387096774,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.157122538776159
"3971",11,0.222597443799046,0.215454943385339,0.212943665877901,11.2066666666667,273.336666666667,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.218115127213731
"3972",12,0.379941522567395,0.366514106525044,0.352163836239223,42.541935483871,263.756451612903,"3NOUB","notodden3","telemark","exclosure",2012,3,2009,2002,0.36921242747603
"3973",1,0.475757512396123,0.432694419551186,0.416836526333733,108.067741935484,264.843548387097,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.447325372702591
"3974",2,0.489825903984568,0.449898533746389,0.4331407481683,141.85,267.514285714286,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.462950451772899
"3975",3,0.493015833710028,0.453496496080172,0.436333985156355,150.238709677419,267.662903225806,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.466271036871201
"3976",4,0.396634239250268,0.36476267464274,0.354277796072258,110.103333333333,274.3,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.375904176080643
"3977",5,0.160985432721173,0.144739269517866,0.151043147546527,0,281.833870967742,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.153330627681005
"3978",6,0.160985432595279,0.14473926278731,0.151043147360843,0,285.376666666667,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.15333062543868
"3979",7,0.160985432595254,0.14473926278093,0.151043147360799,0,289.185483870968,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.153330625436628
"3980",8,0.160985432595257,0.144739262781983,0.151043147360804,0,286.291935483871,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.153330625436966
"3981",9,0.16098543263483,0.144739265406927,0.151043147420876,0,282.313333333333,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.153330626304282
"3982",10,0.16191265269045,0.146261840408377,0.152806965282674,0.919354838709677,277.701612903226,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.154656426930574
"3983",11,0.227282606539593,0.208468312626408,0.20610606055012,0.45,272.96,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.21600210379712
"3984",12,0.357201253097541,0.349368671887818,0.335091983217415,38.4161290322581,271.824193548387,"3NOUB","notodden3","telemark","exclosure",2013,4,2009,2002,0.349181750697143
"3985",1,0.484271157867328,0.440642851148226,0.427316467759366,128.296774193548,267.588709677419,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.454540471598837
"3986",2,0.521064731724396,0.475441934718859,0.456645106351975,245.967857142857,271.7,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.488678565956571
"3987",3,0.442387879780077,0.404212761657242,0.39133257271397,270.732258064516,274.804838709677,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.416048091854837
"3988",4,0.347215652943156,0.309513124414933,0.306796703801707,59.0633333333333,277.853333333333,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.323869756996029
"3989",5,0.160900879070449,0.143575268681359,0.151043147526532,0,281.882258064516,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.152496947195708
"3990",6,0.160900878958414,0.143575262556502,0.151043147360804,0,286.3,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.152496945065081
"3991",7,0.160900878958411,0.143575262555463,0.151043147360799,0,289.908064516129,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.152496945064732
"3992",8,0.160900878958438,0.143575262562406,0.151043147360848,0,285.333870967742,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.15249694506707
"3993",9,0.160900878966854,0.143575263302128,0.151043147374116,0,282.953333333333,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.152496945320548
"3994",10,0.162185273249002,0.145629420593343,0.153474111896682,1.27096774193548,278.762903225806,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.154343679336497
"3995",11,0.195472217393132,0.18990504455725,0.189052549497882,9.02,273.806666666667,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.191904581675771
"3996",12,0.411928584264827,0.381149061740223,0.367398100998093,50.2193548387097,269.220967741935,"3NOUB","notodden3","telemark","exclosure",2014,5,2009,2002,0.389793947885496
"3997",1,0.464405498742035,0.41580527550171,0.402961872254768,86.9290322580645,270.717741935484,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.431261693105895
"3998",2,0.477417214869572,0.43200551782717,0.420066984947748,114.589285714286,271.235714285714,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.446462704110127
"3999",3,0.389332181403329,0.351988371513588,0.340823979525124,72.7645161290323,273.811290322581,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.363556396236236
"4000",4,0.16713417337836,0.153425636466632,0.162282712036647,5.96,277.016666666667,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.160756763759199
"4001",5,0.160582386040262,0.14330541549108,0.151043379390441,0,278.804838709677,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.151729490914426
"4002",6,0.160582197376956,0.143302825010383,0.151043147361501,0,284.203333333333,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.151728376947915
"4003",7,0.160582197376544,0.143302824946717,0.1510431473608,0,286.833870967742,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.151728376923337
"4004",8,0.160582197376556,0.143302824950203,0.151043147360823,0,285.633870967742,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.151728376924676
"4005",9,0.160582197401762,0.143302826766035,0.151043147399513,0,282.5,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.151728377635236
"4006",10,0.160595445010688,0.143385246980081,0.15105780537002,0,277.043548387097,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.151768312513155
"4007",11,0.222684172088626,0.209130517439394,0.208970860514015,6.39666666666667,273.193333333333,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.214255800894963
"4008",12,0.259426837361211,0.242326064540608,0.240488862563905,10.7064516129032,272.037096774194,"3NOUB","notodden3","telemark","exclosure",2015,6,2009,2002,0.24840321562067
"4009",1,0.419296289483322,0.38290540813607,0.370816152269163,52.5161290322581,265.724193548387,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.395045711166172
"4010",2,0.441601865154227,0.394547065326715,0.381973339264639,62.1068965517241,269.756896551724,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.410990829630298
"4011",3,0.361376691962177,0.332510210993465,0.322870764073844,55.3193548387097,273.827419354839,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.342128155073267
"4012",4,0.161132081540037,0.143554874584636,0.15160669556975,0.17,275.86,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.152806843562513
"4013",5,0.160733379545582,0.142450267536062,0.15104314742398,0,282.291935483871,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.152126894439501
"4014",6,0.160733379503909,0.142450264797473,0.1510431473608,0,287.186666666667,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.152126893471684
"4015",7,0.160733379503909,0.1424502647976,0.1510431473608,0,286.917741935484,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.152126893471728
"4016",8,0.16073337950392,0.142450264800929,0.151043147360822,0,285.662903225806,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.152126893472875
"4017",9,0.160733379503933,0.142450264803844,0.151043147360845,0,285.363333333333,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.152126893473881
"4018",10,0.160956655749194,0.143216712150653,0.151306132168325,0.0354838709677419,275.943548387097,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.152545327793382
"4019",11,0.384205179610133,0.364512389655385,0.353697858017951,43.5833333333333,270.643333333333,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.370040002164077
"4020",12,0.395927383847737,0.366240893608318,0.357462307367626,48.2354838709677,272.456451612903,"3NOUB","notodden3","telemark","exclosure",2016,7,2009,2002,0.376408807551323
"4021",1,0.371069308435163,0.35510485819506,0.346139228847394,40.9612903225806,269.804838709677,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.359960955037908
"4022",2,0.405486470194073,0.374201451864313,0.365010118374418,48.6964285714286,269.642857142857,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.385621952168097
"4023",3,0.396543211189133,0.359262908163626,0.352531129021096,54.0870967741935,273.043548387097,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.373831271028611
"4024",4,0.16157606768524,0.143607385446199,0.153413032386986,1.1,275.98,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.153595145263236
"4025",5,0.160601568780218,0.141693439439013,0.151709555166215,0.303225806451613,282.675806451613,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.152134703410716
"4026",6,0.160301436068334,0.141220663100755,0.151126728715283,0,285.243333333333,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.151711466340057
"4027",7,0.160301436068301,0.141220663092957,0.151126728715225,0,286.675806451613,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.151711466337371
"4028",8,0.160301436068329,0.141220663099673,0.151126728715274,0,285.314516129032,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.151711466339683
"4029",9,0.160301436112595,0.141220665970651,0.151126728782275,0,282.266666666667,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.151711467352769
"4030",10,0.16030403847163,0.141242591503153,0.151129727170462,0,277.717741935484,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.151720747163929
"4031",11,0.25726449573092,0.237072626091415,0.237875095719071,8.91666666666667,271.916666666667,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.245974221987487
"4032",12,0.378953227040038,0.359957277708354,0.351155508598993,42.5741935483871,268.895161290323,"3NOUB","notodden3","telemark","exclosure",2017,8,2009,2002,0.366159671940363
"4033",1,0.488500469832336,0.439919502915365,0.433329937051906,141.729032258065,268.040322580645,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.458967118755095
"4034",2,0.521231991943191,0.469716286185128,0.458135998489753,246.185714285714,266.3,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.488893964684004
"4035",3,0.529222158396745,0.475126382273566,0.461714055740769,280.032258064516,267.185483870968,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.494986304073842
"4036",4,0.414543346774009,0.371467800637489,0.374964467744763,184.103333333333,276.21,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.390432290585636
"4037",5,0.160371544049196,0.140931352753786,0.151170181204935,0.0225806451612903,286.233870967742,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.151414728734326
"4038",6,0.160349277646692,0.14089635011162,0.151126728715223,0,288.756666666667,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.151383225871673
"4039",7,0.160349277646692,0.140896350111612,0.151126728715223,0,292.337096774193,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.15138322587167
"4040",8,0.160349277646697,0.140896350113301,0.151126728715232,0,286.053225806452,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.151383225872275
"4041",9,0.160349277660708,0.140896351239686,0.151126728737055,0,282.743333333333,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.151383226283533
"4042",10,0.160950448219704,0.141846005017819,0.15228604029523,0.603225806451613,278.079032258065,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.152232333320262
"4043",11,0.211606028546726,0.194835280631922,0.196442248903185,2.09666666666667,273.306666666667,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.20227336714512
"4044",12,0.294877771279934,0.285489118503597,0.275331773158179,24.3645161290323,269.295161290323,"3NOUB","notodden3","telemark","exclosure",2018,9,2009,2002,0.287196028487957
"4045",1,0.479928521021064,0.446795122468489,0.431464698485864,127.8,263.959677419355,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.479189743238515
"4046",2,0.499065323302454,0.468837778119858,0.45070500294344,181.407142857143,264.414285714286,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.498328123296981
"4047",3,0.502861603151931,0.471451688773279,0.453480820654614,204.132258064516,272.024193548387,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.50210884732118
"4048",4,0.347284848258785,0.316519294435987,0.312027076184825,60.7166666666667,276.31,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.346747382221072
"4049",5,0.15876035340318,0.146138961743019,0.152628858938933,0,281.198387096774,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.158666885499762
"4050",6,0.1587603528193,0.146138938259185,0.152628858109943,0,286.726666666667,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.158666884912145
"4051",7,0.158760352819299,0.146138938258745,0.152628858109941,0,288.656451612903,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.158666884912144
"4052",8,0.158760352819299,0.146138938258997,0.152628858109942,0,287.001612903226,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.158666884912144
"4053",9,0.158760352848215,0.146138940292751,0.15262885815418,0,282.443333333333,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.158666884941293
"4054",10,0.160681344477519,0.149376306928573,0.156362126748232,1.91290322580645,277.366129032258,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.160615502743841
"4055",11,0.298191495593811,0.299246671693343,0.282877930022592,25.84,269.783333333333,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.29795805709425
"4056",12,0.440872222197741,0.403100880327564,0.386839457729143,63.5161290322581,262.111290322581,"4DRB","drangedal4","telemark","open",2010,1,2009,2007,0.440048552007672
"4057",1,0.480352464918893,0.446719444448247,0.43134416003537,127.848387096774,267.553225806452,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.479476307566562
"4058",2,0.499308551244338,0.468502610611926,0.450369020555539,180.728571428571,266.614285714286,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.498441056258335
"4059",3,0.509212755875007,0.476763412738686,0.457255919165073,222.658064516129,271.927419354839,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.508292460785713
"4060",4,0.287013299477463,0.283447934357315,0.281182155918931,42.34,280.36,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.286910218658021
"4061",5,0.158969634449572,0.146099094932722,0.152576914387655,0,281.040322580645,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.158832664235967
"4062",6,0.158969633594433,0.146099062895023,0.152576913184993,0,286.7,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.158832663291877
"4063",7,0.158969633594432,0.14609906289458,0.152576913184991,0,288.085483870968,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.158832663291875
"4064",8,0.158969633594433,0.146099062895072,0.152576913184993,0,286.65,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.158832663291877
"4065",9,0.158969633595206,0.146099063001275,0.152576913186286,0,283.943333333333,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.15883266329294
"4066",10,0.158969664575041,0.146099658195192,0.152576953036671,0,279.553225806452,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.158832695923677
"4067",11,0.159137006500551,0.146607753672225,0.152834532406724,0.0866666666666667,276.283333333333,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.159002396614478
"4068",12,0.324863085507583,0.3268765950521,0.310550989915109,32.4548387096774,271.795161290323,"4DRB","drangedal4","telemark","open",2011,2,2009,2007,0.324638863411299
"4069",1,0.388212977185492,0.374460680025158,0.359052158875095,44.9064516129032,269.095161290323,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.387408540818308
"4070",2,0.464110541420928,0.424754665678728,0.408145390480836,90.5206896551724,269.698275862069,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.462566675188098
"4071",3,0.163841245681673,0.153731019919521,0.160560836507191,4.43548387096774,277.759677419355,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.16375075163548
"4072",4,0.15954538347258,0.147320107489609,0.15247939066306,0.0466666666666667,275.716666666667,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.159350459533007
"4073",5,0.159174998168146,0.146138938750241,0.152056843012203,0,283.166129032258,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.158978635267292
"4074",6,0.159174998163511,0.146138938323187,0.152056843004841,0,284.2,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.158978635262582
"4075",7,0.159174998163095,0.146138938258865,0.152056843004133,0,287.359677419355,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.158978635262158
"4076",8,0.159174998163095,0.146138938258994,0.152056843004134,0,287.008064516129,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.158978635262158
"4077",9,0.159174998196517,0.146138940547271,0.152056843055083,0,282.383333333333,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.158978635296064
"4078",10,0.160760672347869,0.148939259579709,0.155088702182839,1.53870967741935,276.501612903226,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.160604204205385
"4079",11,0.165176035161744,0.157443233598045,0.161185948910693,3.61,274.903333333333,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.165065963816887
"4080",12,0.463712134613204,0.424267144731207,0.407602775835191,89.7451612903226,265.585483870968,"4DRB","drangedal4","telemark","open",2012,3,2009,2007,0.462164290233121
"4081",1,0.501188337662381,0.469953989891877,0.4493993282057,185.193548387097,266.872580645161,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.498038278350643
"4082",2,0.514030506900606,0.481841697319004,0.458157178436394,229.403571428571,268.225,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.510644090029957
"4083",3,0.518858938093784,0.485769752393569,0.460779285372827,248.28064516129,268.185483870968,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.515341764055809
"4084",4,0.434251413290721,0.41366540908741,0.395183536146707,222.696666666667,274.203333333333,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.43189892413703
"4085",5,0.166990195101772,0.158485214363568,0.165255009755285,7.04516129032258,282.279032258064,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.166824984876463
"4086",6,0.159174998163104,0.146099062897595,0.151875280236934,0,285.753333333333,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.158661606477115
"4087",7,0.159174998163095,0.14609906289455,0.151875280236916,0,289.872580645161,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.15866160647708
"4088",8,0.159174998163095,0.146099062894815,0.151875280236917,0,286.995161290323,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.158661606477083
"4089",9,0.159174998166664,0.146099063265017,0.151875280242668,0,283.31,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.158661606483707
"4090",10,0.160288754340347,0.147964336979094,0.154047534571038,1.12258064516129,278.772580645161,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.159840650694376
"4091",11,0.16557357484504,0.15775500387367,0.15817633991804,0.296666666666667,274.473333333333,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.165096781121357
"4092",12,0.190138732806821,0.188138324720478,0.18564450718008,6.98387096774194,273.824193548387,"4DRB","drangedal4","telemark","open",2013,4,2009,2007,0.189871052907033
"4093",1,0.287725810109249,0.286238809705522,0.271547128642849,22.7612903225806,269.63064516129,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.287294465106736
"4094",2,0.466304112578251,0.43805566882718,0.422652121948439,159.339285714286,273.014285714286,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.465049178825771
"4095",3,0.378969462369536,0.347458831139261,0.341979797748964,98.8193548387097,275.65,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.377877589123016
"4096",4,0.158934734559558,0.14633055051713,0.152244751389089,0.136666666666667,278.36,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.158711298220326
"4097",5,0.158801162025834,0.146099064452488,0.151978239371561,0,282.579032258065,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.158573859183152
"4098",6,0.158801162004995,0.146099062894696,0.15197823933942,0,287.296666666667,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.158573859156238
"4099",7,0.158801162004995,0.146099062894549,0.151978239339419,0,290.727419354839,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.158573859156237
"4100",8,0.158801162004998,0.146099062895844,0.151978239339426,0,286.188709677419,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.158573859156246
"4101",9,0.15880116200629,0.146099063056853,0.151978239341559,0,283.73,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.15857385915816
"4102",10,0.158801166936316,0.146099196265797,0.151978245979257,0,280.314516129032,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.158573864615376
"4103",11,0.159953875530829,0.14864237001754,0.153899536591265,0.796666666666667,275.663333333333,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.159752026365076
"4104",12,0.272997098578592,0.266742420607149,0.257528646098089,17.4,271.040322580645,"4DRB","drangedal4","telemark","open",2014,5,2009,2007,0.272566520212671
"4105",1,0.261444905881285,0.251985617523709,0.245585733534783,14.6774193548387,272.333870967742,"4DRB","drangedal4","telemark","open",2015,6,2009,2007,0.26090329791162
"4106",2,0.268998205603698,0.264509064097379,0.25396267664171,20.1892857142857,272.603571428571,"4DRB","drangedal4","telemark","open",2015,6,2009,2007,0.268500665026601
